ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.294375,0.506567,0.32,0.535647
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.32,0.341463,0.451875,0.553471
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.514375,0.243902,0.656875,0.513133
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.62375,0.35272,0.771875,0.58349
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.78,0.43621,0.803125,0.471857
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.78875,0.441839,0.813125,0.491557
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.813125,0.376173,0.94625,0.553471
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.89375,0.500938,0.94125,0.575985
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.910625,0.462477,0.9375,0.506567
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.966875,0.469981,0.99,0.500938
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.966875,0.493433,0.999375,0.541276
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.0,0.636961,0.04125,0.857411
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.0,0.663227,0.223125,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.109375,0.606004,0.220625,0.873358
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.1975,0.236398,0.65375,0.998124
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.774375,0.444653,0.8125,0.538462
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.889375,0.509381,0.976875,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.9125,0.459662,0.943125,0.511257
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.94875,0.486867,0.999375,0.642589
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.0,0.648218,0.05,0.851782
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.0,0.798311,0.218125,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.04875,0.424953,0.07875,0.540338
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.053125,0.409944,0.066875,0.45591
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.059375,0.5197,0.113125,0.617261
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.071875,0.205441,0.516875,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.074375,0.586304,0.133125,0.666979
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.13625,0.692308,0.216875,0.86773
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.1725,0.653846,0.21375,0.712946
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.429375,0.463415,0.666875,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.615625,0.596623,0.9075,0.998124
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.745625,0.066604,0.76,0.095685
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.7575,0.06848,0.77,0.08818
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.7775,0.456848,0.793125,0.49531
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.7775,0.485929,0.8225,0.560976
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.78,0.502814,0.999375,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.825,0.0,0.843125,0.030019
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.853125,0.005629,0.86625,0.045966
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.9275,0.49531,0.955625,0.559099
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.9275,0.550657,0.9775,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.941875,0.52439,0.999375,0.825516
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.956875,0.500938,0.96875,0.541276
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.101875,0.644465,0.16875,0.738274
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.336875,0.364916,0.441875,0.555347
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.509375,0.28424,0.62125,0.515009
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.62125,0.378987,0.73,0.58818
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.78875,0.454034,0.814375,0.498124
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.84125,0.450281,0.916875,0.553471
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.064375,0.053471,0.29,0.745779
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.19,0.818949,0.23375,0.954034
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.359375,0.880863,0.513125,0.998124
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.791875,0.665103,0.90875,0.999062
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.86625,0.661351,0.96125,0.805816
4b79300b765a1a26,https://farm7.staticflickr.com/5553/14946474482_fb28ac05c9_o.jpg,https://www.flickr.com/photos/gruenekaernten/14946474482,0.935625,0.58818,0.999375,0.815197
0080284307d979d2,https://farm3.staticflickr.com/5665/20492162056_3772fd3139_o.jpg,https://www.flickr.com/photos/royblumenthal/20492162056,0.0,0.179688,0.1,0.292188
02335a6b66fd5b30,https://farm1.staticflickr.com/7539/15318851873_46d245749b_o.jpg,https://www.flickr.com/photos/blakewinton/15318851873,0.128125,0.040625,0.992188,0.846875
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.34375,0.345098,0.679688,0.698039
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.657227,0.300654,0.734375,0.426144
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.003906,0.0,0.575195,0.60915
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.680664,0.0,0.941406,0.160784
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.682617,0.177778,0.999023,0.54902
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.0,0.0,0.999023,0.998693
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.166016,0.611765,0.306641,0.759477
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.447266,0.448366,0.619141,0.620915
0012c9e5bf3d17b9,https://c2.staticflickr.com/7/6046/6878182088_9325850403_o.jpg,https://www.flickr.com/photos/pixelm/6878182088,0.571289,0.454902,0.658203,0.580392
0091b9c50891a807,https://farm8.staticflickr.com/3084/2505999648_4560c3135f_o.jpg,https://www.flickr.com/photos/kmikaze/2505999648,0.38125,0.26,0.591875,0.615
014b11c6fef352c5,https://farm6.staticflickr.com/7116/8169219360_abf1d51483_o.jpg,https://www.flickr.com/photos/rubygoes/8169219360,0.315625,0.334686,0.8275,0.889452
014b11c6fef352c5,https://farm6.staticflickr.com/7116/8169219360_abf1d51483_o.jpg,https://www.flickr.com/photos/rubygoes/8169219360,0.496875,0.532454,0.615,0.906694
014b11c6fef352c5,https://farm6.staticflickr.com/7116/8169219360_abf1d51483_o.jpg,https://www.flickr.com/photos/rubygoes/8169219360,0.284375,0.014199,0.824375,0.904665
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.014375,0.96695,0.073125,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.268125,0.898961,0.330625,0.991501
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.488125,0.68933,0.53875,0.771483
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.7,0.972616,0.76375,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.728125,0.94712,0.791875,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.84875,0.895184,0.9125,0.970727
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.8525,0.965061,0.905,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.9125,0.790368,0.97,0.882908
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.945625,0.91407,0.999375,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.0,0.601511,0.999375,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.0,0.0,0.5225,0.164306
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.0,0.602455,0.999375,0.999056
0e788a2c4717285a,https://c3.staticflickr.com/6/5047/5276361153_17226961a5_o.jpg,https://www.flickr.com/photos/bensutherland/5276361153,0.005,0.15864,0.999375,0.611898
00e7691a36175721,https://farm2.staticflickr.com/3822/13396020655_1997a575f1_o.jpg,https://www.flickr.com/photos/paelocalhistory/13396020655,0.332487,0.744792,0.436548,0.888889
00e7691a36175721,https://farm2.staticflickr.com/3822/13396020655_1997a575f1_o.jpg,https://www.flickr.com/photos/paelocalhistory/13396020655,0.555838,0.755208,0.64467,0.894097
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.03418,0.434896,0.146484,0.932292
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.163086,0.080729,0.28418,0.579427
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.222656,0.24349,0.352539,0.759115
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.290039,0.652344,0.416016,0.998698
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.305664,0.227865,0.423828,0.688802
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.420898,0.415365,0.535156,0.872396
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.549805,0.308594,0.663086,0.785156
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.678711,0.102865,0.813477,0.528646
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.78418,0.450521,0.90625,0.928385
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.030273,0.890625,0.072266,0.925781
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.064453,0.878906,0.101562,0.903646
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.144531,0.526042,0.205078,0.570312
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.236328,0.151042,0.28125,0.22526
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.439453,0.815104,0.492188,0.869792
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.46582,0.8125,0.492188,0.845052
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.549805,0.751302,0.614258,0.77474
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.673828,0.460938,0.709961,0.515625
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.753906,0.50651,0.808594,0.528646
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.792969,0.822917,0.836914,0.882812
34ffd26241f3d0de,https://c7.staticflickr.com/8/7187/7003762859_5eceeee107_o.jpg,https://www.flickr.com/photos/drabikpany/7003762859,0.838867,0.880208,0.867188,0.915365
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.670625,0.138837,0.95875,0.597561
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.0,0.254221,0.135625,0.567542
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.050625,0.27955,0.153125,0.534709
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.145,0.159475,0.425,0.585366
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.405625,0.30394,0.644375,0.595685
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.585625,0.212946,0.70625,0.542214
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.8575,0.182927,0.96625,0.447467
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.14625,0.150094,0.418125,0.575047
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.309375,0.078799,0.55125,0.551595
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.89875,0.201689,0.999375,0.604128
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.0,0.30863,0.063125,0.468105
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.068125,0.303002,0.119375,0.424015
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.2475,0.19137,0.323125,0.348968
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.39625,0.130394,0.464375,0.275797
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.44625,0.383677,0.513125,0.518762
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.623125,0.245779,0.688125,0.376173
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.733125,0.137899,0.81875,0.306754
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.890625,0.22045,0.955,0.35272
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.95375,0.241088,0.999375,0.393058
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.0,0.361163,0.065625,0.409944
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.060625,0.342402,0.135,0.378987
0098915ff17c199c,https://c5.staticflickr.com/4/3951/15512134246_ddee2334a6_o.jpg,https://flickr.com/126426343@N07/15512134246,0.890625,0.252345,0.95625,0.305816
01c5febade9ac41f,https://c8.staticflickr.com/4/3179/2432054428_c06a79a56f_o.jpg,https://www.flickr.com/photos/mlibrary/2432054428,0.065,0.220358,0.22,0.727069
01c5febade9ac41f,https://c8.staticflickr.com/4/3179/2432054428_c06a79a56f_o.jpg,https://www.flickr.com/photos/mlibrary/2432054428,0.153125,0.277405,0.265,0.720358
01c5febade9ac41f,https://c8.staticflickr.com/4/3179/2432054428_c06a79a56f_o.jpg,https://www.flickr.com/photos/mlibrary/2432054428,0.256875,0.281879,0.350625,0.705817
01c5febade9ac41f,https://c8.staticflickr.com/4/3179/2432054428_c06a79a56f_o.jpg,https://www.flickr.com/photos/mlibrary/2432054428,0.31875,0.279642,0.37625,0.684564
01c5febade9ac41f,https://c8.staticflickr.com/4/3179/2432054428_c06a79a56f_o.jpg,https://www.flickr.com/photos/mlibrary/2432054428,0.37375,0.299776,0.411875,0.638702
01c5febade9ac41f,https://c8.staticflickr.com/4/3179/2432054428_c06a79a56f_o.jpg,https://www.flickr.com/photos/mlibrary/2432054428,0.060625,0.288591,0.518125,0.713647
45efae9afac193a3,https://farm4.staticflickr.com/7647/16282899964_8f2c2d041c_o.jpg,https://flickr.com/23063899@N07/16282899964,0.620352,0.177305,0.895303,0.767139
45efae9afac193a3,https://farm4.staticflickr.com/7647/16282899964_8f2c2d041c_o.jpg,https://flickr.com/23063899@N07/16282899964,0.647749,0.341608,0.947162,0.683215
45afd02853bc63c2,https://farm3.staticflickr.com/7083/7337170852_357574da0a_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/7337170852,0.035872,0.03625,0.996853,0.999375
569e7fbbb26c2456,https://farm7.staticflickr.com/8444/7805445588_41daa21074_o.jpg,https://www.flickr.com/photos/iloveui/7805445588,0.228947,0.414286,0.765789,0.847619
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.383677,0.355625,0.639775,0.564375
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.397749,0.20625,0.976548,0.715
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.422139,0.540625,0.667917,0.714375
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.456848,0.031875,0.755159,0.22375
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.512195,0.205625,0.781426,0.40875
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.663227,0.3575,0.914634,0.559375
00257942c4ee6b34,https://farm5.staticflickr.com/2555/4149729333_e66fdd339f_o.jpg,https://www.flickr.com/photos/egaroa/4149729333,0.667917,0.55375,0.945591,0.690625
00d4075c40852265,https://farm6.staticflickr.com/2836/10297045094_1cdc7f4ecf_o.jpg,https://www.flickr.com/photos/69184488@N06/10297045094,0.293292,0.25,0.686427,0.75
00d4075c40852265,https://farm6.staticflickr.com/2836/10297045094_1cdc7f4ecf_o.jpg,https://www.flickr.com/photos/69184488@N06/10297045094,0.0,0.0,0.99844,0.999023
00d4075c40852265,https://farm6.staticflickr.com/2836/10297045094_1cdc7f4ecf_o.jpg,https://www.flickr.com/photos/69184488@N06/10297045094,0.207488,0.210938,0.728549,0.861328
00cdc43ad4fcf494,https://farm5.staticflickr.com/337/19018225136_206dc5c9df_o.jpg,https://www.flickr.com/photos/locusresearch/19018225136,0.469375,0.58349,0.7075,0.840525
00cdc43ad4fcf494,https://farm5.staticflickr.com/337/19018225136_206dc5c9df_o.jpg,https://www.flickr.com/photos/locusresearch/19018225136,0.0,0.714822,0.096875,0.988743
00cdc43ad4fcf494,https://farm5.staticflickr.com/337/19018225136_206dc5c9df_o.jpg,https://www.flickr.com/photos/locusresearch/19018225136,0.74875,0.440901,0.903125,0.878049
00cdc43ad4fcf494,https://farm5.staticflickr.com/337/19018225136_206dc5c9df_o.jpg,https://www.flickr.com/photos/locusresearch/19018225136,0.32125,0.049719,0.6825,0.520638
01bf285c8304a073,https://farm4.staticflickr.com/2525/4157589831_34b105dba3_o.jpg,https://www.flickr.com/photos/mjaysmonk/4157589831,0.59726,0.109347,0.835616,0.599647
01bf285c8304a073,https://farm4.staticflickr.com/2525/4157589831_34b105dba3_o.jpg,https://www.flickr.com/photos/mjaysmonk/4157589831,0.586301,0.112875,0.852055,0.564374
01bf285c8304a073,https://farm4.staticflickr.com/2525/4157589831_34b105dba3_o.jpg,https://www.flickr.com/photos/mjaysmonk/4157589831,0.0,0.0,0.99726,0.998236
0090099095a570d0,https://farm1.staticflickr.com/6028/6206186730_b697d8f85e_o.jpg,https://www.flickr.com/photos/notionscapital/6206186730/,0.309278,0.429612,0.899485,0.963592
